text,label
"In summary, it is a potential basket of 450€ that i flies away and 2 cars maintained with you regularly since years.",1
Hoy 23 de Junio 2022 he comprado una... - Run away!,1
Norauto Echirolles (38),1
I find that a person like the one I had doesn't deserve to work in a store as prestigious as Leroy Merlin.,0
"I would like to warmly thank Étienne from the cycle workshop for his advice, his professionalism and his efficiency. He agreed to take the replacement of a bicycle chain + cassette + brake adjustment under warranty without being obliged to do so. Thanks again a thousand times. I hope I don't have to come back too soon.",2
Innanmisible - I'm sure that even in terms of time aliexpress is faster! never decathlon 😂,1
"I went to the norauto center in Alès to look for an air filter which of course was not on the shelf.at no time did the employee offer to order it for me and in conclusion he told me """" good research"""" they don't care about the customer.on the other hand FEU VERT super and at the same time I'm having the air conditioning checked""",0
After several years of loyalty to Norauto I lost 35 euros but Norauto has just lost a customer.,0
The SDB department staff are impatient and unavailable. They should put a sign in front of their counter: Do not disturb. It would be easier to understand.,1
Ras,1
"Si quieres perder el tiempo, está es tu tienda . Mal servicio, las entregas sin plazos. Atención al cliente inexistente te toman por tonto. Una y no más , son unos verdaderos ineptos.",0
Don't get hurt at Norauto! - Car returned on time and at price quoted plus tire repair.,1
"Compro un producto en la online y al no tener noticias en unos días, consulto mi cuenta y veo que el pedido se ha anulado, pero sin devolver el dinero, me quejo y se limitan a contestar que han abierto una incidencia, pero nada mas, desaconsejo comprar en online a esta empresa, no son serios.",0
"they are hallucinating, they don't want to hear or understand anything, I had ordered a cover that I haven't had for a month and I still haven't been reimbursed, ONE SINGLE ADVICE FUY !!!!",0
Lame! - Impossible to reach customer service and in the store I was referred to customer service.,0
Defective product / Incompetent after-sales service - I bought a MOOVWAY scooter from Auchan.,0
"Incompetent, dishonest customer service - a calamity - Turn to the seller! Deaf ears",0
"For example, Auchan brand plain fromage frais, 8 x 100g tubs, sells for 1.95 Euros, or 2.44 Euros/kg. Auchan Self Discount brand fromage frais (same product, supposed to be cheaper) is sold in 4 x 100g tubs for 1.29 Euros, or 3.22 Euros/kg.",0
"NEFASTO SERVICIO - Experience date: June 01, 2023",1
I bought my Christmas presents for my ... - I arrive at the relay point ... Auchan only shipped the 2 sets.,1
I ordered a darts scooter and received it on the... - It's almost laughable!,2
I bought a kitchen with installation at... - Además no cumplen los plazos de entrega que ponen en la web.,1
"very good site!!! possibility of being delivered to your decathlon without paying, more choice and above all more stock (which avoids going to all the decathlons in the region).""",2
"So I phoned to understand, I had a pleasant person, but if I understood correctly a problem in stock, he tried to see on other stores but nothing and the stok will not be restocked.",0
Desde luego no voy a volver a pisar un... - I'm waiting for a 300€ refund. This is an outrage.,0
"La solución rápida de mi marido, mosqueado, fue utilizar pintura blanca buena de verdad que ya teníamos, comprada en Pots pintures, e ir a unos chinos y comprar purpurina ( 3 potes 2,80€). Ojalá lo hubiésemos pensado antes y nos hubiésemos ahorrado malgastar 40€ en Leroy merlin. El resultado fue mucho mejor. Pensábamos que la pintura y los """"cristales"""" eran especiales para hacer ese efecto, pero nos vendieron gato por liebre. """,0
Worst experience ever I got when trying... - I receive an email telling me that my package is delivered. I go out but nothing.,0
"Flee if you want to buy shoes online.... - Bike delivered faulty, and poorly repaired.",0
"En Plasencia - July 26, 2022",1
"Every year, I receive an e-mail from Norauto to wish me a happy birthday... except that the date and the name are actually those of the vehicle's previous owner!",2
"Problem receiving a package ordered online in store: the product noted as available was not in fact available. Fortunately, I live nearby and was able to pick it up the next day!",0
Service repide,1
It is impossible to reach you by... - Non-existent customer service!,0
"Very good welcome, made an appointment... - At the cobbler's shop next door:10 mins!",2
"what a disappointment! - Order tracking not at minimum level: no indication of carrier, late shipping, delivery date not met.",0
Decathlon review Excellent - Keep it up!,2
"""Parcel relay point that refuses parcels, saying that the delivery person does not take them. All with a most deplorable welcome. To be avoided... if you have a package to drop off, it is better to choose the tobacco from the Cours d'Albret.""",0
Sav Leroy Merlin des incapables - Incapable,1
"They send messages to evaluate their performance and if, as is the case, you tell them the truth, no one else does.",1
Products are getting lower and lower... - 13/01/2020,0
Don't count on fast delivery... - Don't count on fast delivery!,0
a nightmare - My experience with this major retailer is a nightmare.,0
"""A very friendly welcome from the manager (of a mature age) because the young people who sometimes replace him do not even say hello, nor goodbye for that matter. a large selection of products""",2
"It wasn't until I'd been laying for several days that I realized that everything I'd just laid was not due to my incompetence, and that the defects present throughout most of the house were due to the very low-end product sold at 37€ per m2 (small gaps, slightly raised joints).",0
"LEROY MERLIN, LES ROIS DU VIRTUEL - I should have trusted all the negative reviews I'd read.",0
"I contacted customer service, with photos of the site, only to be told (after several exchanges) that the promotion ended on 30/7 and that there would be no commercial gesture despite their error in updating the site.",0
"Decathlon has recently decided to market its own products. Brands are increasingly excluded, but Decathlon's original products are of poor quality. A tracksuit that's pilled after 2 washes, a tee shirt that's already damaged after 3 washes.",0
